record_key,announced,status
b8257e1d779e39a4744a524ffd7371a9d3ccacbe35063e96c25a5d778747338b,,
fa211919f8c8bb12ff17ca754e76572d8d0215971b3bc6dbb7630dc84e6e45fa,,
8a164307225ea4649a2b2068dce51a91eefe462c1093ebc0de1a96226a4e7a44,,
dec46e10aebc7dc158b43ac756e59a292f3a6688f835a4676edf43cfb9ebbef4,,
927473779ced7b249b021b25c3bd381e2a57055f79bbcef88f74179377def225,,
e777e9738ac13538ba5a110dc52e81978c60ffd779759207cc91598c65fca75b,,
79f84ecd28ec268c7684a05256b238c753db6c1c2debcd6a307bd84780c62ac4,,
769db7aa1dea5d4b036ad7988b4a8bf1ce51234ab22bc3c41f36b490219a2426,,
01becf7cfe8ce2dd59d9a922e5b3eee6463b3788a862c812b9aa22650f68424b,,
676ed8b35987e175918bb101d1e2ebcfc0684e10e9b043607d4f2949ee42c471,,
5e17c0591b08028b6b9a8714d62ef4120c72a1b4b8110d8e30da9699e4dc6a95,,
5982cbd48ff3120c9c0795b6310815742212d9cd7d223274b6f33cb0174d0134,,
54836308b1fa91800e980ebad25a0f15e3958ce374e0c9a0c403169b3efe2e9a,,
d5813c62a96b7b045366311d4fad574634050b20f839c1bdd989fb51a0b51270,,
6813514bb921ff5a61aafd7d9cb97062d8a0034c77bfcd8814dd266143860131,,
6123afdcf51fd03df4de9e1913569f18e4cbd4c8ebd8139e04d82eedc7214330,,
419a5bf7d7107de1dc68680b345adb8059abcf10b4f584cd05164aeb984da6bc,,
314ae34566fea1f6b9a612e9138c1a284d544c0b62034d16e45e5ee8d5438666,,
2a56dcc613e214765bddbea05e517c7953f749a93dd3033c296815768533149c,,
79f8b4beead19708c3f061e43ca984f79aac84f1fd328a0e3a331941b4c7ebb9,,
2a83cec5c59c3d9ccc1cbefa488a7ed12500196357e988a2e8acf43df450d37a,,
e12aa6ea301ef236b95bd0f9bef14997ca467469810cb15869622be900123804,,
923f87a55b749932ac1ab49325ae881bf1f751174f9d46ff95ce563a13c8d165,,
e4f8135e8bab20a3bf0da296f0d3f83b77cbddc4cebfe4a3c1f6f48bcc64aede,,
75b7e2d5c03f16d9176e23397ca365ba6aa3b68924d6b2d0659ea0e041e9cf03,,
891679308f3d4c2ce71ed8022b8af609d2f623cf423dbe57a48b2f167295b05c,,
3909d4c4328e97ef90b6c08cf22feffb88a81e41730033528a8be4e24cf6e9bb,,
0aeba06ffb7c80354b48afe6dfb70304a035124ea63a94ad0464a03ed1d3cc68,,
a4fd919cd622dcecaf5d0a1a95b56789d20a8017e434e6b77bfdd9a0e6fc0092,,
a83d57edc7857db436a2ab8a795295e28c89599e532a923a194e1b4c00a2a8c7,,
