record_key,data_snapshot,name,url,sound_loudspeaker,sound_cable_jack,colors_json,weight,price_json,source_file,file_sha256,completeness_score
b86adff8e7e5483cb6073189fe7cb72955beb4eaa0aaa5617d476906e2e70fb5,2026-08-14T11:06:05+00:00,Oppo A58,https://mymobile.pk/products/oppo-a58/,"Yes, with stereo speakers",true,"[""Black"",""Blue"",""Violet""]",Weight Unknown,[43999.0],mymobile.pk/mymobile__oppo-a58.json,c92425eac752eca17c0507c2eaad6a52839c316d475ae1989f271993d1274bfc,0.91667
42d20c08ebb7ab8a67ae474e592dcc7710f9e3064b3f97c7b42adffff2e5ce49,2026-08-14T11:08:31+00:00,Oppo A78,https://mymobile.pk/products/oppo-a78/,"Yes, with stereo speakers",true,"[""Glowing Black"",""Glowing Purple""]",Weight Unknown,[64999.0],mymobile.pk/mymobile__oppo-a78.json,34aeafee4838c7d6fd476d2c218cbd901ca122dfeb086b5bb29678d174bfe7ab,0.91667
a33a25ab4c102d4fb875fa71246a1bf27aa07b37e2f30b2f61e3c75a088e5647,2026-08-14T11:00:02+00:00,Oppo A96,https://mymobile.pk/products/oppo-a96/,Yes,true,"[""Starry Black"",""Sunset Blue""]",Weight Unknown,[91499.0],mymobile.pk/mymobile__oppo-a96.json,54a0548ac566295c8f01682810dae53aa22434f33ee21038d00fb31434e35fe9,0.91667
99a675d340236d3680ac1c71009dda172317439aa8a28ed781eaebd8535a670d,2026-08-14T10:59:09+00:00,Oppo F21 Pro,https://mymobile.pk/products/oppo-f21-pro/,Yes,true,"[""Cosmic Black"",""Sunset Orange"",""Dawnlight Gold"",""Starlight Black""]",Weight Unknown,[118299.0],mymobile.pk/mymobile__oppo-f21-pro.json,9ab400721cb2a76b492e850ae9be24f978837f87c08d513453f24feeedcb9ea9,0.91667
290eda6ec340f96f3659a4e01214ebf99991c2e82c7baf4565f457e6108142fa,2026-08-14T10:59:36+00:00,Oppo Reno 11,https://mymobile.pk/products/oppo-reno-11/,"Yes, with stereo speakers",false,"[""Wave Green"",""Rock Grey""]",Weight Unknown,[129999.0],mymobile.pk/mymobile__oppo-reno-11.json,78e8c9e719ec800c6f3b9542e9ddbd36b09f2f79908e7ddd38e14e6ce777fc71,0.91667
237629b760ca3e3e260e79952f3ad61a3718068a8f902f689a38903658f830d7,2026-08-14T11:00:08+00:00,Oppo Reno 11F,https://mymobile.pk/products/oppo-reno-11f/,,false,"[""Palm Green"",""Ocean Blue"",""Coral Purple""]",Weight Unknown,[84999.0],mymobile.pk/mymobile__oppo-reno-11f.json,632790c7b7bd8e56114934772077fd0e0e5a3133fda71d7781734bf49a1a4e17,0.87500
1550a41eb312ca70a21daf3d3acbb1485fdc657529ed64c7d7420013930e7c15,2026-08-14T11:04:39+00:00,Realme 16 Pro,https://mymobile.pk/products/realme-16-pro/,"Yes, with stereo speakers",false,"[""Orchid Purple"",""Pebble Grey""]",Weight Unknown,[169999.0],mymobile.pk/mymobile__realme-16-pro.json,796b7c144e29e52c0142f71facbb060d06a1bdcecb13c699f53e6a6728f46689,0.87500
5cd0b5087473cd14112d08034c9d4548a3cfaf63ad9c40d89cdd788b70ed4d59,2026-08-14T11:06:00+00:00,Realme 6 Pro,https://mymobile.pk/products/realme-6-pro/,Yes,true,"[""Lightning Blue"",""Lightning Orange"",""Lightning Red""]",Weight Unknown,[41500.0],mymobile.pk/mymobile__realme-6-pro.json,992e3ab6a21617fe73c0a84482790be1196884fff56ce39f68335694f757c751,0.91667
b949b471015abc7c3b351a1776b32f34a2a4fe0078609541972530e3e044d31b,2026-08-14T11:05:48+00:00,Realme C100i,https://mymobile.pk/products/realme-c100i/,Yes,true,"[""Dawn Purple"",""Dusk Gray""]",Weight Unknown,[38999.0],mymobile.pk/mymobile__realme-c100i.json,22bacbecae59797a9c838c8fe316d32ebf8cefe10bf2781af087b9aa4b0b4757,0.91667
7c185f2d927bb9a2cc3268517f37b4f77553bc1c957857a55c1510f38bd1e8a1,2026-08-14T11:05:33+00:00,Realme C53,https://mymobile.pk/products/realme-c53/,Yes,true,"[""Champion Gold"",""Mighty Black""]",Weight Unknown,[34999.0],mymobile.pk/mymobile__realme-c53.json,1ae11075f7ea8cd4795bdadd5ec7e3b70311bf31b17d593e674a08af9c0883cf,0.91667
